order_id,product_id,quantity,unit_price,line_total
74532275,29,4,1.31,5.24
74541496,3,1,4.42,4.42
74541496,7,3,1.92,5.76
74541496,13,1,5.80,5.80
74541496,34,2,5.51,11.02
74551360,27,2,8.49,16.98
74557930,4,3,3.41,10.23
74557930,5,2,1.92,3.84
74557930,11,1,7.45,7.45
74557930,19,1,8.89,8.89
74557930,20,1,9.90,9.90
74560135,10,3,9.07,27.21
74563309,2,5,0.94,4.70
74563309,4,2,3.41,6.82
74563309,21,4,4.46,17.84
74575179,4,5,3.41,17.05
74575179,7,5,1.92,9.60
74575179,24,3,6.00,18.00
74575179,34,5,5.51,27.55
74575179,35,4,5.48,21.92
74585081,2,1,0.94,0.94
74585081,5,4,1.92,7.68
74585081,6,4,0.96,3.84
74585081,31,2,6.62,13.24
74612205,14,5,8.60,43.00
74612205,22,1,0.94,0.94
74612205,34,5,5.51,27.55
74612205,36,3,2.86,8.58
74644397,17,4,3.71,14.84
74644397,31,4,6.62,26.48
74647943,26,5,9.32,46.60
74647943,31,5,6.62,33.10
74647943,34,1,5.51,5.51
74655705,8,4,3.30,13.20
74655705,34,1,5.51,5.51
74669161,33,4,2.00,8.00
74669161,34,5,5.51,27.55
74675502,8,2,3.30,6.60
74675502,19,1,8.89,8.89
74675502,26,4,9.32,37.28
74687163,13,2,5.80,11.60
74687163,15,4,5.78,23.12
74688870,2,0,0.94,0.00
74688870,4,4,3.41,13.64
74691498,14,2,8.60,17.20
74691498,26,1,9.32,9.32
74691498,34,4,5.51,22.04
74691834,12,3,6.64,19.92
74691834,29,3,1.31,3.93
74706216,1,4,6.83,27.32
74706216,15,1,5.78,5.78
74706216,16,2,5.68,11.36
74706216,34,4,5.51,22.04
74709962,5,4,1.92,7.68
74709962,11,3,7.45,22.35
74709962,18,4,9.45,37.80
74709962,31,3,6.62,19.86
74710401,6,4,0.96,3.84
74710401,17,5,3.71,18.55
74710401,32,4,3.05,12.20
74711006,2,5,0.94,4.70
74711006,20,5,9.90,49.50
74716360,11,2,7.45,14.90
74716360,20,1,9.90,9.90
74716360,35,1,5.48,5.48
74730667,13,1,5.80,5.80
74730667,32,3,3.05,9.15
74730667,34,5,5.51,27.55
74741385,2,1,0.94,0.94
74741385,25,3,6.89,20.67
74741385,28,2,7.37,14.74
74741385,32,2,3.05,6.10
74741385,34,2,5.51,11.02
74747596,22,1,0.94,0.94
74759310,14,3,8.60,25.80
74759310,30,1,2.70,2.70
74759310,35,4,5.48,21.92
74764705,27,3,8.49,25.47
74764705,34,3,5.51,16.53
74769142,2,3,0.94,2.82
74771284,30,3,2.70,8.10
74784546,5,3,1.92,5.76
74784546,8,1,3.30,3.30
74784546,10,1,9.07,9.07
74784546,16,5,5.68,28.40
74788074,12,3,6.64,19.92
74788074,13,2,5.80,11.60
74788074,26,4,9.32,37.28
74804092,27,2,8.49,16.98
74804092,28,2,7.37,14.74
74815505,11,3,7.45,22.35
74818913,28,5,7.37,36.85
74818913,32,1,3.05,3.05
74818913,33,2,2.00,4.00
74834595,16,4,5.68,22.72
74836302,14,5,8.60,43.00
74836302,30,2,2.70,5.40
74836302,32,3,3.05,9.15
74836302,34,5,5.51,27.55
74860294,1,1,6.83,6.83
74860294,9,1,1.13,1.13
74860294,13,3,5.80,17.40
74860294,35,3,5.48,16.44
74863416,8,1,3.30,3.30
74863416,12,4,6.64,26.56
74863416,19,3,8.89,26.67
74872909,12,3,6.64,19.92
74891468,27,5,8.49,42.45
74891468,32,4,3.05,12.20
74897929,11,2,7.45,14.90
74897929,13,2,5.80,11.60
74897929,14,1,8.60,8.60
74899119,20,4,9.90,39.60
74913015,7,3,1.92,5.76
74913015,11,3,7.45,22.35
74913015,17,1,3.71,3.71
74913015,25,3,6.89,20.67
74913015,29,4,1.31,5.24
74919801,11,4,7.45,29.80
74919801,17,1,3.71,3.71
74919801,29,1,1.31,1.31
74919801,32,4,3.05,12.20
74924178,25,1,6.89,6.89
74924178,26,2,9.32,18.64
74924178,28,2,7.37,14.74
74924178,31,1,6.62,6.62
74924178,35,2,5.48,10.96
74930330,15,4,5.78,23.12
74930330,18,1,9.45,9.45
74930330,20,2,9.90,19.80
74930330,32,5,3.05,15.25
74930330,35,3,5.48,16.44
74932909,31,1,6.62,6.62
74932909,36,3,2.86,8.58
74941748,1,4,6.83,27.32
74941748,6,3,0.96,2.88
74941748,18,2,9.45,18.90
74941748,24,4,6.00,24.00
74948592,28,2,7.37,14.74
74948592,33,2,2.00,4.00
74961423,7,5,1.92,9.60
74961423,16,3,5.68,17.04
74961423,27,4,8.49,33.96
74961609,17,4,3.71,14.84
74961609,24,4,6.00,24.00
74961609,30,5,2.70,13.50
74961609,35,3,5.48,16.44
74963547,10,4,9.07,36.28
74963547,30,2,2.70,5.40
74965198,3,2,4.42,8.84
74965198,6,2,0.96,1.92
74965198,12,1,6.64,6.64
74965198,23,3,4.55,13.65
74965198,30,3,2.70,8.10
74973557,6,1,0.96,0.96
74973557,8,2,3.30,6.60
74973557,10,3,9.07,27.21
74973557,24,3,6.00,18.00
74975441,5,5,1.92,9.60
74975441,32,2,3.05,6.10
74978345,4,4,3.41,13.64
74978345,9,2,1.13,2.26
74978345,28,3,7.37,22.11
74997877,5,4,1.92,7.68
74997877,6,5,0.96,4.80
74997877,11,4,7.45,29.80
74997877,22,0,0.94,0.00
75008054,8,1,3.30,3.30
75008054,21,5,4.46,22.30
75008054,26,4,9.32,37.28
75008787,10,1,9.07,9.07
75008787,27,3,8.49,25.47
75008787,32,1,3.05,3.05
75013614,13,2,5.80,11.60
75013614,26,1,9.32,9.32
75018308,15,3,5.78,17.34
75018308,19,3,8.89,26.67
75018308,21,1,4.46,4.46
75018723,14,1,8.60,8.60
75023949,4,3,3.41,10.23
75025523,15,1,5.78,5.78
75025523,16,3,5.68,17.04
75025523,17,5,3.71,18.55
75025523,32,3,3.05,9.15
75026342,5,5,1.92,9.60
75026342,31,2,6.62,13.24
75026342,34,1,5.51,5.51
75026342,35,2,5.48,10.96
75038047,1,1,6.83,6.83
75038047,10,4,9.07,36.28
75038047,12,2,6.64,13.28
75038047,29,2,1.31,2.62
75052766,1,4,6.83,27.32
75052766,7,3,1.92,5.76
75052766,15,3,5.78,17.34
75052766,27,1,8.49,8.49
75060767,13,4,5.80,23.20
75061204,1,4,6.83,27.32
75061204,15,4,5.78,23.12
75067460,5,1,1.92,1.92
75067460,6,2,0.96,1.92
75067460,14,2,8.60,17.20
75067460,32,2,3.05,6.10
75067460,35,2,5.48,10.96
75088503,36,2,2.86,5.72
75091871,21,4,4.46,17.84
75111985,5,2,1.92,3.84
75111985,19,3,8.89,26.67
75111985,20,5,9.90,49.50
75111985,34,1,5.51,5.51
75116835,10,4,9.07,36.28
75138158,23,2,4.55,9.10
75163648,1,3,6.83,20.49
75164936,4,2,3.41,6.82
75164936,18,1,9.45,9.45
75164936,28,1,7.37,7.37
75181421,6,2,0.96,1.92
75181421,31,4,6.62,26.48
75182034,4,3,3.41,10.23
75182034,14,3,8.60,25.80
75182034,20,3,9.90,29.70
75182034,32,2,3.05,6.10
75182034,35,1,5.48,5.48
75188552,3,2,4.42,8.84
75188552,13,5,5.80,29.00
75188552,18,5,9.45,47.25
75188552,29,5,1.31,6.55
75188552,32,3,3.05,9.15
75194697,20,1,9.90,9.90
75250771,9,1,1.13,1.13
75250771,17,2,3.71,7.42
75250771,18,1,9.45,9.45
75250771,26,1,9.32,9.32
75290028,6,3,0.96,2.88
75290028,26,4,9.32,37.28
75290028,33,5,2.00,10.00
75290248,3,1,4.42,4.42
75290248,5,3,1.92,5.76
75290248,16,5,5.68,28.40
75290248,34,5,5.51,27.55
75297106,7,1,1.92,1.92
75306732,4,1,3.41,3.41
75306732,7,3,1.92,5.76
75306732,20,5,9.90,49.50
75306749,8,1,3.30,3.30
75306749,25,1,6.89,6.89
75306749,35,4,5.48,21.92
75322255,5,5,1.92,9.60
75322255,18,1,9.45,9.45
75322255,22,2,0.94,1.88
75322255,35,2,5.48,10.96
75332624,5,2,1.92,3.84
75337220,8,3,3.30,9.90
75337220,19,1,8.89,8.89
75337220,20,4,9.90,39.60
75352771,7,2,1.92,3.84
75352771,18,3,9.45,28.35
75352771,26,3,9.32,27.96
75360100,6,1,0.96,0.96
75360100,13,1,5.80,5.80
75360100,18,5,9.45,47.25
75360100,34,5,5.51,27.55
75364784,23,2,4.55,9.10
75364784,25,2,6.89,13.78
75364784,34,2,5.51,11.02
75368385,9,2,1.13,2.26
75371229,19,2,8.89,17.78
75371229,27,4,8.49,33.96
75371229,34,5,5.51,27.55
75382373,32,2,3.05,6.10
75382373,33,5,2.00,10.00
75382373,36,5,2.86,14.30
75383969,7,2,1.92,3.84
75383969,34,2,5.51,11.02
75410637,1,2,6.83,13.66
75410637,24,2,6.00,12.00
75410637,31,3,6.62,19.86
75413206,32,4,3.05,12.20
75416755,5,2,1.92,3.84
75416755,12,2,6.64,13.28
75416755,25,5,6.89,34.45
75416755,27,1,8.49,8.49
75455431,18,5,9.45,47.25
75455431,29,1,1.31,1.31
75455431,32,1,3.05,3.05
75456856,1,1,6.83,6.83
75456856,4,2,3.41,6.82
75456856,16,2,5.68,11.36
75456856,20,2,9.90,19.80
75456856,23,1,4.55,4.55
75459164,36,4,2.86,11.44
75468755,1,4,6.83,27.32
75468755,9,3,1.13,3.39
75468755,12,4,6.64,26.56
75468755,27,3,8.49,25.47
75504807,9,5,1.13,5.65
75504807,19,4,8.89,35.56
75504807,21,2,4.46,8.92
75504807,33,1,2.00,2.00
75508325,12,1,6.64,6.64
75512133,6,5,0.96,4.80
75512133,17,5,3.71,18.55
75512133,28,4,7.37,29.48
75512133,36,3,2.86,8.58
75548549,12,2,6.64,13.28
75548549,25,2,6.89,13.78
75550104,21,5,4.46,22.30
75550104,26,5,9.32,46.60
75550104,27,3,8.49,25.47
75550104,28,5,7.37,36.85
75550104,33,2,2.00,4.00
75566950,3,5,4.42,22.10
75566950,5,1,1.92,1.92
75566950,10,4,9.07,36.28
75566950,22,3,0.94,2.82
75574583,33,2,2.00,4.00
75576099,28,5,7.37,36.85
75576099,34,4,5.51,22.04
75584854,2,4,0.94,3.76
75584854,12,1,6.64,6.64
75584854,30,1,2.70,2.70
75584854,33,5,2.00,10.00
75584854,36,2,2.86,5.72
75586053,5,2,1.92,3.84
75586053,7,5,1.92,9.60
75586053,13,5,5.80,29.00
75610052,10,2,9.07,18.14
75610052,17,5,3.71,18.55
75610052,22,1,0.94,0.94
75610052,23,1,4.55,4.55
75635128,16,5,5.68,28.40
75687709,7,4,1.92,7.68
75687709,24,4,6.00,24.00
75687709,27,5,8.49,42.45
75697890,12,4,6.64,26.56
75697890,34,2,5.51,11.02
75699950,12,1,6.64,6.64
75699950,21,2,4.46,8.92
75699950,22,5,0.94,4.70
75699950,25,3,6.89,20.67
75704189,1,2,6.83,13.66
75704189,8,2,3.30,6.60
75704189,9,4,1.13,4.52
75704189,30,3,2.70,8.10
75704253,12,1,6.64,6.64
75704253,16,5,5.68,28.40
75704253,30,2,2.70,5.40
75706686,15,5,5.78,28.90
75706686,29,1,1.31,1.31
75706686,34,2,5.51,11.02
75706686,36,1,2.86,2.86
75732143,14,1,8.60,8.60
75732143,30,2,2.70,5.40
75732143,36,5,2.86,14.30
75748284,16,1,5.68,5.68
75748284,24,3,6.00,18.00
75748284,35,3,5.48,16.44
75766446,1,3,6.83,20.49
75766446,10,3,9.07,27.21
75766446,17,5,3.71,18.55
75766446,32,3,3.05,9.15
75772569,3,5,4.42,22.10
75772569,14,1,8.60,8.60
75775908,5,5,1.92,9.60
75775908,22,0,0.94,0.00
75775908,23,3,4.55,13.65
75775908,24,3,6.00,18.00
75775908,35,4,5.48,21.92
75796172,5,4,1.92,7.68
75796172,6,3,0.96,2.88
75796172,23,2,4.55,9.10
75796172,34,4,5.51,22.04
75807161,13,4,5.80,23.20
75807161,29,4,1.31,5.24
75807161,30,2,2.70,5.40
75839645,2,5,0.94,4.70
75839645,26,2,9.32,18.64
75841983,1,2,6.83,13.66
75846901,16,4,5.68,22.72
75859606,2,4,0.94,3.76
75859606,10,5,9.07,45.35
75859606,22,1,0.94,0.94
75859606,25,2,6.89,13.78
75864328,14,1,8.60,8.60
75864328,15,1,5.78,5.78
75870686,7,2,1.92,3.84
75870686,30,5,2.70,13.50
75870686,32,4,3.05,12.20
75877681,4,1,3.41,3.41
75877681,35,5,5.48,27.40
75893078,20,4,9.90,39.60
75893078,21,1,4.46,4.46
75893078,24,4,6.00,24.00
75893078,27,1,8.49,8.49
75914933,2,4,0.94,3.76
75914933,17,5,3.71,18.55
75914933,25,4,6.89,27.56
75914933,35,3,5.48,16.44
75921523,6,4,0.96,3.84
75921523,7,3,1.92,5.76
75921523,8,5,3.30,16.50
75921523,19,2,8.89,17.78
75921523,27,3,8.49,25.47
75927385,4,2,3.41,6.82
75927385,9,2,1.13,2.26
75927385,16,5,5.68,28.40
75927385,17,4,3.71,14.84
75945750,17,3,3.71,11.13
75945750,18,3,9.45,28.35
75945750,23,3,4.55,13.65
75945750,30,1,2.70,2.70
75945750,36,4,2.86,11.44
75956380,7,1,1.92,1.92
75956380,17,3,3.71,11.13
75961851,10,2,9.07,18.14
75961851,24,4,6.00,24.00
75961851,28,2,7.37,14.74
75962753,3,5,4.42,22.10
75962753,27,3,8.49,25.47
75962753,36,1,2.86,2.86
75978163,16,3,5.68,17.04
75978163,19,3,8.89,26.67
75978163,28,3,7.37,22.11
75982935,29,1,1.31,1.31
75985412,18,3,9.45,28.35
75985412,31,5,6.62,33.10
75985673,23,3,4.55,13.65
75985673,30,4,2.70,10.80
75991205,5,1,1.92,1.92
75991205,10,5,9.07,45.35
75991205,19,2,8.89,17.78
75991205,22,1,0.94,0.94
75993977,7,3,1.92,5.76
75993977,9,3,1.13,3.39
75993977,25,3,6.89,20.67
75994448,10,3,9.07,27.21
75994448,25,3,6.89,20.67
75994448,28,5,7.37,36.85
76029252,3,5,4.42,22.10
76029252,5,5,1.92,9.60
76029252,21,1,4.46,4.46
76029252,27,3,8.49,25.47
76029252,35,1,5.48,5.48
76041435,9,2,1.13,2.26
76041435,23,5,4.55,22.75
76041435,25,4,6.89,27.56
76041435,27,1,8.49,8.49
76047467,1,4,6.83,27.32
76047467,12,4,6.64,26.56
76047467,21,2,4.46,8.92
76047467,28,2,7.37,14.74
76066773,2,3,0.94,2.82
76066773,13,3,5.80,17.40
76066773,27,5,8.49,42.45
76078782,4,5,3.41,17.05
76078782,16,4,5.68,22.72
76078782,18,5,9.45,47.25
76078782,20,5,9.90,49.50
76079899,25,4,6.89,27.56
76079899,30,4,2.70,10.80
76092148,14,5,8.60,43.00
76106599,10,5,9.07,45.35
76106599,14,4,8.60,34.40
76106599,16,4,5.68,22.72
76106701,10,5,9.07,45.35
76106701,18,5,9.45,47.25
76106701,23,2,4.55,9.10
76113117,10,4,9.07,36.28
76113117,28,1,7.37,7.37
76121929,3,4,4.42,17.68
76121929,26,4,9.32,37.28
76137037,5,2,1.92,3.84
76137037,6,4,0.96,3.84
76137037,15,1,5.78,5.78
76137037,19,5,8.89,44.45
76143530,13,2,5.80,11.60
76143530,15,3,5.78,17.34
76143530,21,5,4.46,22.30
76143530,27,1,8.49,8.49
76162238,4,4,3.41,13.64
76162238,18,4,9.45,37.80
76162238,28,2,7.37,14.74
76162238,30,4,2.70,10.80
76171575,17,3,3.71,11.13
76171575,18,1,9.45,9.45
76172694,4,5,3.41,17.05
76172694,19,3,8.89,26.67
76172694,30,4,2.70,10.80
76196192,11,4,7.45,29.80
76213157,6,1,0.96,0.96
76213157,14,2,8.60,17.20
76213157,29,2,1.31,2.62
76213157,36,1,2.86,2.86
76214313,24,2,6.00,12.00
76220165,8,1,3.30,3.30
76220165,13,2,5.80,11.60
76220165,25,3,6.89,20.67
76220165,28,3,7.37,22.11
76220165,35,1,5.48,5.48
76223736,1,2,6.83,13.66
76223736,7,2,1.92,3.84
76223736,11,5,7.45,37.25
76223736,14,2,8.60,17.20
76223736,29,4,1.31,5.24
76236754,1,3,6.83,20.49
76236754,6,4,0.96,3.84
76236754,9,3,1.13,3.39
76236754,22,1,0.94,0.94
76236754,31,2,6.62,13.24
76240293,12,5,6.64,33.20
76240293,14,4,8.60,34.40
76240293,16,3,5.68,17.04
76240293,23,5,4.55,22.75
76240293,28,2,7.37,14.74
76240347,11,5,7.45,37.25
76240347,13,1,5.80,5.80
76240347,35,1,5.48,5.48
76252713,3,3,4.42,13.26
76252713,5,3,1.92,5.76
76252713,21,2,4.46,8.92
76252713,36,2,2.86,5.72
76278240,6,1,0.96,0.96
76278240,9,2,1.13,2.26
76278240,23,3,4.55,13.65
76278240,26,4,9.32,37.28
76278240,36,5,2.86,14.30
76313337,11,5,7.45,37.25
76313337,14,5,8.60,43.00
76334729,3,4,4.42,17.68
76334729,10,4,9.07,36.28
76334729,29,1,1.31,1.31
76340564,28,4,7.37,29.48
76340564,35,5,5.48,27.40
76353857,5,1,1.92,1.92
76353857,6,5,0.96,4.80
76353857,27,3,8.49,25.47
76353857,34,3,5.51,16.53
76372554,28,2,7.37,14.74
76380746,17,1,3.71,3.71
76380746,36,2,2.86,5.72
76403154,4,3,3.41,10.23
76403154,8,2,3.30,6.60
76403154,16,1,5.68,5.68
76403154,22,3,0.94,2.82
76403154,29,1,1.31,1.31
76416055,31,5,6.62,33.10
76433778,11,5,7.45,37.25
76433778,18,1,9.45,9.45
76433778,35,4,5.48,21.92
76457298,18,4,9.45,37.80
76464923,5,5,1.92,9.60
76464923,13,2,5.80,11.60
76464923,26,4,9.32,37.28
76464923,36,2,2.86,5.72
76482159,17,2,3.71,7.42
76482159,26,1,9.32,9.32
76482159,31,1,6.62,6.62
76493631,1,3,6.83,20.49
76493631,15,3,5.78,17.34
76493631,20,1,9.90,9.90
76493631,36,3,2.86,8.58
76509789,14,1,8.60,8.60
76509789,20,5,9.90,49.50
76509789,31,4,6.62,26.48
76532705,2,5,0.94,4.70
76532705,19,5,8.89,44.45
76532705,33,4,2.00,8.00
76540425,13,3,5.80,17.40
76558463,5,3,1.92,5.76
76558463,17,1,3.71,3.71
76558463,28,2,7.37,14.74
76558463,34,4,5.51,22.04
76559950,6,3,0.96,2.88
76559950,10,3,9.07,27.21
76559950,20,2,9.90,19.80
76559950,26,4,9.32,37.28
76559950,32,1,3.05,3.05
76564610,30,4,2.70,10.80
76571678,4,3,3.41,10.23
76571678,5,5,1.92,9.60
76572543,3,1,4.42,4.42
76588125,5,4,1.92,7.68
76588125,32,3,3.05,9.15
76595393,33,5,2.00,10.00
76627420,14,4,8.60,34.40
76627420,19,4,8.89,35.56
76627420,35,5,5.48,27.40
76632012,5,5,1.92,9.60
76632012,16,4,5.68,22.72
76632012,22,5,0.94,4.70
76632012,23,1,4.55,4.55
76632012,28,2,7.37,14.74
76645423,5,3,1.92,5.76
76645423,17,4,3.71,14.84
76645423,25,2,6.89,13.78
76645423,36,2,2.86,5.72
76662153,1,5,6.83,34.15
76662153,4,2,3.41,6.82
76662153,14,3,8.60,25.80
76662153,17,1,3.71,3.71
76675344,4,4,3.41,13.64
76675344,10,4,9.07,36.28
76675344,26,1,9.32,9.32
76675344,31,3,6.62,19.86
76689402,10,3,9.07,27.21
76689402,12,4,6.64,26.56
76689402,31,3,6.62,19.86
76689402,34,1,5.51,5.51
76700501,21,2,4.46,8.92
76700501,27,2,8.49,16.98
76700501,33,4,2.00,8.00
76708249,6,4,0.96,3.84
76708249,9,3,1.13,3.39
76708249,21,4,4.46,17.84
76712139,4,4,3.41,13.64
76712139,8,2,3.30,6.60
76712139,25,2,6.89,13.78
76712139,32,3,3.05,9.15
76743835,20,4,9.90,39.60
76743835,24,3,6.00,18.00
76743835,33,2,2.00,4.00
76773586,3,4,4.42,17.68
76773586,35,5,5.48,27.40
76784269,11,5,7.45,37.25
76784269,22,1,0.94,0.94
76784269,35,2,5.48,10.96
76797550,3,5,4.42,22.10
76797550,10,4,9.07,36.28
76797550,11,5,7.45,37.25
76797550,17,5,3.71,18.55
76803112,8,4,3.30,13.20
76803112,11,4,7.45,29.80
76804511,1,2,6.83,13.66
76804511,2,4,0.94,3.76
76804511,23,4,4.55,18.20
76825090,8,5,3.30,16.50
76825090,14,5,8.60,43.00
76825090,18,3,9.45,28.35
76825090,22,5,0.94,4.70
76825090,30,3,2.70,8.10
76825742,7,3,1.92,5.76
76825742,19,2,8.89,17.78
76825742,21,3,4.46,13.38
76825742,27,2,8.49,16.98
76843061,6,5,0.96,4.80
76843061,7,1,1.92,1.92
76843061,9,1,1.13,1.13
76843061,33,1,2.00,2.00
76850685,10,5,9.07,45.35
76866140,24,4,6.00,24.00
76872247,8,1,3.30,3.30
76872247,21,2,4.46,8.92
76909298,3,2,4.42,8.84
76909298,9,3,1.13,3.39
76909298,11,4,7.45,29.80
76909298,24,1,6.00,6.00
76909298,34,1,5.51,5.51
76922989,2,2,0.94,1.88
76922989,7,5,1.92,9.60
76922989,27,4,8.49,33.96
76922989,29,4,1.31,5.24
76923127,15,5,5.78,28.90
76923127,16,3,5.68,17.04
76930917,4,2,3.41,6.82
76930917,9,4,1.13,4.52
76930917,20,4,9.90,39.60
76934968,3,3,4.42,13.26
76934968,24,4,6.00,24.00
76935829,14,3,8.60,25.80
76935829,18,4,9.45,37.80
76935829,19,4,8.89,35.56
76964860,10,4,9.07,36.28
76964860,15,1,5.78,5.78
76964860,28,1,7.37,7.37
76964860,34,2,5.51,11.02
76972997,2,4,0.94,3.76
76972997,7,1,1.92,1.92
76972997,15,5,5.78,28.90
76972997,25,1,6.89,6.89
76981621,34,1,5.51,5.51
76982915,36,5,2.86,14.30
77008984,34,5,5.51,27.55
77034808,3,3,4.42,13.26
77034808,15,4,5.78,23.12
77034808,30,2,2.70,5.40
77057621,12,3,6.64,19.92
77057621,29,2,1.31,2.62
77057715,22,1,0.94,0.94
77076620,22,4,0.94,3.76
77076620,29,1,1.31,1.31
77083435,8,1,3.30,3.30
77083435,9,5,1.13,5.65
77083435,20,3,9.90,29.70
77083435,21,3,4.46,13.38
77083435,36,3,2.86,8.58
77095599,13,3,5.80,17.40
77095599,21,5,4.46,22.30
77108371,7,2,1.92,3.84
77108371,12,4,6.64,26.56
77108371,17,1,3.71,3.71
77108371,18,4,9.45,37.80
77119955,7,4,1.92,7.68
77119955,23,5,4.55,22.75
77119955,24,4,6.00,24.00
77119955,32,1,3.05,3.05
77124748,16,2,5.68,11.36
77124748,25,2,6.89,13.78
77124748,27,1,8.49,8.49
77124748,35,3,5.48,16.44
77146299,17,3,3.71,11.13
77158513,23,5,4.55,22.75
77158513,25,5,6.89,34.45
77158513,30,4,2.70,10.80
77158513,31,3,6.62,19.86
77162121,13,2,5.80,11.60
77165421,20,4,9.90,39.60
77165421,25,4,6.89,27.56
77165421,28,3,7.37,22.11
77168343,7,1,1.92,1.92
77168343,24,1,6.00,6.00
77168343,27,5,8.49,42.45
77170186,2,0,0.94,0.00
77170186,7,2,1.92,3.84
77170186,27,3,8.49,25.47
77170186,35,1,5.48,5.48
77174089,1,2,6.83,13.66
77174089,8,2,3.30,6.60
77174089,20,4,9.90,39.60
77174089,31,4,6.62,26.48
77215489,1,5,6.83,34.15
77215489,6,4,0.96,3.84
77215489,23,1,4.55,4.55
77230441,27,2,8.49,16.98
77234068,11,1,7.45,7.45
77234068,21,5,4.46,22.30
77236236,4,1,3.41,3.41
77236236,8,3,3.30,9.90
77236236,12,1,6.64,6.64
77266671,9,4,1.13,4.52
77283137,1,5,6.83,34.15
77283137,10,1,9.07,9.07
77283137,21,2,4.46,8.92
77283137,25,3,6.89,20.67
77283137,36,1,2.86,2.86
77291763,31,5,6.62,33.10
77295775,15,1,5.78,5.78
77295775,21,3,4.46,13.38
77295775,32,1,3.05,3.05
77300685,2,5,0.94,4.70
77300685,29,3,1.31,3.93
77300685,30,5,2.70,13.50
77304289,2,2,0.94,1.88
77304289,7,1,1.92,1.92
77304289,13,2,5.80,11.60
77304289,20,4,9.90,39.60
77304289,35,3,5.48,16.44
77304556,6,4,0.96,3.84
77304556,7,4,1.92,7.68
77304556,21,2,4.46,8.92
77304556,28,2,7.37,14.74
77304887,4,2,3.41,6.82
77304887,17,1,3.71,3.71
77306770,4,2,3.41,6.82
77306770,8,1,3.30,3.30
77306770,22,3,0.94,2.82
77306770,24,5,6.00,30.00
77340659,35,1,5.48,5.48
77342268,2,2,0.94,1.88
77342268,12,4,6.64,26.56
77342268,14,2,8.60,17.20
77342268,34,3,5.51,16.53
77342268,36,3,2.86,8.58
77347023,22,0,0.94,0.00
77376209,6,4,0.96,3.84
77376209,34,3,5.51,16.53
77376209,35,4,5.48,21.92
77376209,36,1,2.86,2.86
77381417,7,3,1.92,5.76
77381417,23,5,4.55,22.75
77381417,29,4,1.31,5.24
77393470,35,1,5.48,5.48
77398782,4,5,3.41,17.05
77398782,26,3,9.32,27.96
77398782,36,3,2.86,8.58
77413938,6,2,0.96,1.92
77413938,16,1,5.68,5.68
77413938,26,5,9.32,46.60
77413938,30,1,2.70,2.70
77413938,34,3,5.51,16.53
77416725,19,4,8.89,35.56
77416725,21,1,4.46,4.46
77416725,28,5,7.37,36.85
77416725,36,1,2.86,2.86
77461193,6,4,0.96,3.84
77461193,16,2,5.68,11.36
77461193,35,1,5.48,5.48
77481024,29,2,1.31,2.62
77483086,4,1,3.41,3.41
77493728,2,2,0.94,1.88
77493728,5,1,1.92,1.92
77493728,11,5,7.45,37.25
77493728,36,2,2.86,5.72
77494589,12,2,6.64,13.28
77502947,21,3,4.46,13.38
77502947,24,4,6.00,24.00
77502947,33,2,2.00,4.00
77518211,12,1,6.64,6.64
77518211,15,2,5.78,11.56
77518211,20,5,9.90,49.50
77545835,12,4,6.64,26.56
77545835,16,1,5.68,5.68
77545835,30,2,2.70,5.40
77546073,2,1,0.94,0.94
77546073,4,1,3.41,3.41
77555528,5,1,1.92,1.92
77555528,13,3,5.80,17.40
77555528,28,2,7.37,14.74
77557878,7,5,1.92,9.60
77558029,18,3,9.45,28.35
77558029,28,4,7.37,29.48
77558029,30,1,2.70,2.70
77562812,6,2,0.96,1.92
77562812,7,1,1.92,1.92
77562812,28,5,7.37,36.85
77562812,30,5,2.70,13.50
77562812,32,5,3.05,15.25
77567121,15,3,5.78,17.34
77567121,24,4,6.00,24.00
77567121,27,2,8.49,16.98
77567121,31,2,6.62,13.24
77583886,9,4,1.13,4.52
77583886,34,4,5.51,22.04
77584372,1,3,6.83,20.49
77584372,3,1,4.42,4.42
77584372,20,1,9.90,9.90
77584372,31,2,6.62,13.24
77585459,5,1,1.92,1.92
77585459,17,2,3.71,7.42
77585459,20,1,9.90,9.90
77585459,25,4,6.89,27.56
77594673,3,5,4.42,22.10
77594673,17,3,3.71,11.13
77594673,25,4,6.89,27.56
77595433,2,1,0.94,0.94
77595433,9,2,1.13,2.26
77595433,11,4,7.45,29.80
77598794,11,1,7.45,7.45
77598794,26,2,9.32,18.64
77599256,6,2,0.96,1.92
77599256,7,2,1.92,3.84
77599256,23,2,4.55,9.10
77599256,31,4,6.62,26.48
77602025,17,4,3.71,14.84
77602025,22,1,0.94,0.94
77612253,2,3,0.94,2.82
77612253,14,4,8.60,34.40
77612253,30,5,2.70,13.50
77612253,32,5,3.05,15.25
77678465,15,1,5.78,5.78
77678465,23,1,4.55,4.55
77693904,28,2,7.37,14.74
77693904,35,2,5.48,10.96
77705298,11,4,7.45,29.80
77705298,21,1,4.46,4.46
77705298,23,2,4.55,9.10
77705298,25,2,6.89,13.78
77720306,12,2,6.64,13.28
77720306,31,4,6.62,26.48
77726650,32,1,3.05,3.05
77731286,35,5,5.48,27.40
77748576,3,3,4.42,13.26
77748576,27,1,8.49,8.49
77748576,29,3,1.31,3.93
