order_id,order_datetime,customer_id,total_amount,num_items
69701318,2024-02-10T04:43:25.292077,26,9.90,2
69723260,2024-02-09T15:02:25.341445,23,17.45,2
69730843,2024-02-04T13:31:02.168313,26,110.13,4
69731742,2024-02-03T21:13:48.355500,3,87.59,5
69752147,2024-02-08T04:05:40.499733,29,71.35,5
69760464,2024-02-03T06:19:21.592287,7,64.38,4
69763164,2024-02-04T13:52:14.002005,18,74.64,5
69778837,2024-02-08T10:42:31.297356,23,39.12,2
69792403,2024-02-05T09:12:51.325031,15,69.36,2
69794011,2024-02-05T17:11:39.502556,17,16.50,1
69795869,2024-02-02T15:56:24.168069,27,2.88,1
69807460,2024-02-06T10:05:52.895386,11,27.67,4
69851357,2024-02-03T13:35:36.134978,30,41.95,4
69881319,2024-02-10T06:36:33.590537,9,78.80,3
69895253,2024-02-10T00:55:48.087504,5,18.96,3
69899174,2024-02-08T22:18:43.691403,19,99.02,5
69905372,2024-02-01T00:22:40.633824,11,60.68,2
69924429,2024-02-05T11:39:42.349526,13,20.26,2
69932393,2024-02-10T05:20:51.800423,15,52.05,2
69955020,2024-02-05T21:25:39.032504,8,43.40,2
69962379,2024-02-08T23:46:34.789801,27,40.86,5
69975478,2024-02-09T05:46:33.302129,29,32.64,3
70019193,2024-02-09T11:46:48.035528,14,25.47,1
70038988,2024-02-09T04:39:08.822414,17,9.92,2
70059245,2024-02-03T12:45:40.694338,7,25.25,2
70071218,2024-02-03T12:54:05.474606,19,25.93,4
70080142,2024-02-03T19:02:44.187815,27,18.90,3
70083984,2024-02-08T00:52:48.929927,10,11.93,2
70088138,2024-02-03T00:08:07.766169,22,41.51,2
70104308,2024-02-03T02:18:46.132739,19,54.14,3
70112752,2024-02-01T13:23:43.084883,15,43.64,3
70127267,2024-02-01T11:47:11.251468,9,65.57,4
70129114,2024-02-09T15:10:08.377557,8,23.43,2
70176029,2024-02-08T19:57:29.697310,28,15.16,3
70194006,2024-02-10T01:22:30.318483,17,17.88,4
70194844,2024-02-01T23:01:32.184391,16,53.56,4
70215944,2024-02-09T10:09:53.933845,7,27.55,1
70229269,2024-02-08T18:23:25.159570,11,27.52,3
70248273,2024-02-09T11:59:03.898206,9,29.69,3
70275303,2024-02-01T13:17:05.556852,9,58.83,3
70281747,2024-02-06T04:15:45.645288,13,86.78,2
70282905,2024-02-05T00:45:32.858934,19,63.92,4
70294791,2024-02-03T00:20:44.409354,11,11.13,1
70309964,2024-02-01T20:25:28.654891,7,76.85,2
70334871,2024-02-09T03:45:48.594059,27,36.23,3
70337211,2024-02-08T01:13:29.059536,5,91.27,5
70362205,2024-02-02T02:09:02.651866,24,71.12,5
70377341,2024-02-04T21:08:14.108081,29,13.47,2
70383256,2024-02-04T01:19:51.990926,27,13.24,1
70383913,2024-02-09T10:47:09.217940,3,1.31,1
70385182,2024-02-10T05:16:29.717663,16,25.47,1
70400204,2024-02-06T08:39:33.411979,1,47.98,3
70447181,2024-02-05T02:26:44.010157,9,76.35,4
70459640,2024-02-04T19:42:49.866571,30,41.50,4
70477024,2024-02-05T15:30:28.084929,23,18.52,3
70477148,2024-02-03T02:11:49.958221,10,50.30,3
70505117,2024-02-10T12:12:36.825788,28,91.47,5
70508602,2024-02-05T23:46:47.118868,21,40.96,2
70517219,2024-02-03T14:45:10.679471,18,39.65,3
70530186,2024-02-04T19:02:45.914754,25,23.70,4
70532020,2024-02-10T22:05:01.251864,7,8.02,2
70537699,2024-02-09T18:28:12.628349,13,22.04,1
70542487,2024-02-05T05:40:22.094817,24,36.28,1
70551982,2024-02-09T13:32:31.074361,27,4.70,1
70561099,2024-02-01T04:24:46.496585,28,57.97,4
70566234,2024-02-10T06:38:47.869901,14,44.47,3
70580069,2024-02-04T14:31:39.677104,28,54.99,3
70589906,2024-02-01T03:34:36.628007,4,41.84,4
70591986,2024-02-01T21:20:09.386961,20,75.54,5
70614150,2024-02-03T21:21:21.844629,17,19.60,2
70629653,2024-02-07T17:35:27.022198,18,71.93,5
70639684,2024-02-03T20:15:13.081975,3,63.08,5
70650897,2024-02-01T03:07:55.021509,3,40.83,3
70658587,2024-02-08T03:59:40.729861,4,37.48,2
70674563,2024-02-04T07:08:13.646701,13,7.51,2
70706010,2024-02-04T02:20:48.561649,19,56.18,3
70708414,2024-02-07T21:11:21.776987,14,28.01,2
70712025,2024-02-05T11:22:36.212079,8,43.57,4
70713556,2024-02-04T17:55:32.941630,13,53.62,3
70729390,2024-02-09T05:56:31.040099,8,77.81,3
70730261,2024-02-09T22:43:44.602862,29,10.80,1
70742212,2024-02-09T08:39:27.998956,4,26.57,3
70743726,2024-02-09T13:51:03.683919,12,34.45,1
70754589,2024-02-03T15:54:54.965641,16,14.30,1
70766969,2024-02-02T20:13:55.415800,6,53.97,3
70775871,2024-02-05T20:59:37.859236,5,94.23,4
70807095,2024-02-06T09:21:15.730349,12,36.85,1
70825084,2024-02-03T05:05:02.849525,19,11.97,2
70828538,2024-02-01T06:49:26.800169,2,15.25,1
70828713,2024-02-08T02:01:47.121288,23,4.42,1
70843723,2024-02-03T04:08:15.113286,9,51.75,3
70860106,2024-02-03T20:48:03.126451,7,57.08,4
70882699,2024-02-05T17:15:01.468104,17,34.27,3
70890045,2024-02-05T12:16:28.106452,8,19.29,2
70890689,2024-02-09T04:04:58.210951,3,65.63,3
70894978,2024-02-10T21:36:02.287157,12,15.38,2
70896165,2024-02-05T05:17:05.631914,27,59.51,3
70896498,2024-02-10T12:22:21.548662,21,23.62,5
70898375,2024-02-01T03:03:21.552403,10,57.45,3
70911930,2024-02-09T19:34:40.559159,28,47.47,5
70913602,2024-02-01T21:38:00.019100,19,108.03,5
70927989,2024-02-05T19:13:05.543994,23,62.49,3
70934214,2024-02-05T03:46:13.073985,7,6.55,1
70944106,2024-02-03T22:10:00.985277,21,12.67,2
70945573,2024-02-09T08:17:45.247010,3,40.78,2
70949937,2024-02-10T21:27:00.944239,21,105.19,4
70951925,2024-02-09T22:25:24.804270,3,37.79,2
70963727,2024-02-09T12:48:20.964719,8,38.82,5
70966298,2024-02-03T23:34:55.292645,24,74.32,4
70973619,2024-02-10T07:06:14.846655,27,73.49,4
70988283,2024-02-01T02:29:08.642653,3,70.32,4
70996530,2024-02-01T15:19:41.472405,7,56.83,3
71005064,2024-02-03T19:59:46.986192,1,34.04,2
71012548,2024-02-01T23:22:51.960258,8,77.94,5
71040610,2024-02-03T01:56:12.596611,27,11.18,2
71049742,2024-02-07T09:11:36.383234,22,44.62,3
71055367,2024-02-03T18:24:19.541063,14,29.44,3
71058830,2024-02-01T06:08:02.510311,26,55.61,5
71067114,2024-02-10T04:39:58.372123,14,9.45,1
71079778,2024-02-08T19:12:09.614828,27,45.22,4
71081992,2024-02-03T00:49:58.065084,4,42.89,3
71083469,2024-02-07T22:34:37.058020,2,26.67,1
71101138,2024-02-03T14:08:15.070113,20,6.55,1
71112117,2024-02-03T08:46:39.966061,14,21.01,2
71120334,2024-02-04T14:28:21.917660,21,87.22,5
71122651,2024-02-08T15:49:20.325154,8,3.76,1
71123864,2024-02-09T12:11:45.779891,21,66.25,5
71137911,2024-02-01T11:21:18.875476,27,73.02,5
71140364,2024-02-01T03:20:30.024920,10,54.78,3
71153338,2024-02-04T17:48:24.612994,17,35.34,4
71163360,2024-02-02T02:38:14.726904,4,28.82,3
71171527,2024-02-04T14:19:05.462610,15,68.40,2
71193108,2024-02-03T07:35:17.727695,24,10.35,2
71209761,2024-02-03T18:13:46.342075,1,34.75,3
71235669,2024-02-09T01:39:34.744385,17,12.00,1
71244999,2024-02-05T05:45:48.624333,9,49.81,3
71277645,2024-02-08T19:21:13.615533,11,19.54,2
71278399,2024-02-01T00:09:37.590328,23,32.56,4
71286736,2024-02-03T23:37:23.346371,13,95.98,4
71310769,2024-02-04T02:08:39.715992,29,71.15,3
71324617,2024-02-09T19:04:37.337228,8,46.50,3
71326320,2024-02-04T16:51:20.736788,2,51.80,5
71331110,2024-02-05T12:04:59.698018,12,32.50,3
71331463,2024-02-03T05:05:59.607689,10,11.31,2
71343949,2024-02-05T09:28:53.110570,7,36.25,5
71353929,2024-02-09T21:42:05.503075,5,28.46,3
71366250,2024-02-08T00:17:32.671284,16,3.84,1
71396362,2024-02-03T05:35:23.145179,11,27.35,2
71397193,2024-02-09T21:01:45.906851,29,31.74,3
71415421,2024-02-05T03:08:53.287310,1,34.40,1
71415434,2024-02-01T14:25:44.401682,20,13.50,1
71423200,2024-02-08T08:50:49.783674,6,15.78,2
71428650,2024-02-09T07:39:52.829494,5,45.35,1
71428954,2024-02-03T18:11:58.398362,18,18.74,3
71438338,2024-02-09T11:16:35.490984,28,25.02,2
71443468,2024-02-06T03:25:43.197495,26,106.93,5
71455975,2024-02-09T05:06:27.774495,1,39.71,4
71467020,2024-02-10T14:20:40.412449,18,34.15,1
71467043,2024-02-04T03:43:28.253027,14,17.73,2
71471943,2024-02-08T16:40:04.992757,25,3.39,1
71474916,2024-02-10T11:41:23.472429,19,105.77,5
71487313,2024-02-09T02:02:07.360831,3,49.26,4
71494031,2024-02-05T15:28:19.054888,10,92.45,4
71499244,2024-02-03T17:10:31.125027,19,97.03,5
71499313,2024-02-10T00:24:23.340293,5,63.27,4
71501114,2024-02-10T14:01:00.195678,8,13.38,1
71505872,2024-02-09T14:44:14.310400,22,0.94,1
71510460,2024-02-04T03:03:41.409598,29,23.12,2
71513491,2024-02-01T12:01:39.621330,26,39.31,2
71514515,2024-02-03T10:31:36.639544,12,51.55,2
71560676,2024-02-04T19:23:39.834918,7,52.40,4
71585998,2024-02-03T22:43:54.520969,25,29.80,1
71589463,2024-02-09T16:12:39.521077,5,82.35,5
71591190,2024-02-09T13:25:22.514475,16,4.97,2
71599157,2024-02-09T04:35:26.805282,18,13.28,4
71605575,2024-02-03T19:34:01.126868,27,34.18,5
71613675,2024-02-04T23:46:46.123311,28,59.12,3
71618959,2024-02-10T02:41:15.280248,11,35.51,3
71644636,2024-02-01T09:50:54.931790,20,15.68,2
71651493,2024-02-04T00:12:43.700955,27,43.66,3
71659977,2024-02-08T15:44:01.970845,16,55.58,2
71670772,2024-02-03T13:15:44.351029,21,13.62,2
71702371,2024-02-04T22:34:52.551156,13,66.09,5
71704905,2024-02-05T01:40:45.863900,18,49.83,2
71721522,2024-02-08T10:54:05.630801,11,11.05,2
71723001,2024-02-09T12:14:26.242359,10,58.15,2
71723550,2024-02-01T03:48:32.241790,5,28.38,3
71756855,2024-02-03T18:34:35.580397,17,51.35,2
71757699,2024-02-05T02:06:36.330359,29,40.54,3
71758395,2024-02-05T06:04:08.273311,10,41.20,2
71768872,2024-02-05T20:47:18.421519,15,5.65,1
71787881,2024-02-05T01:58:27.166851,3,63.15,5
71790478,2024-02-08T10:46:41.612489,13,87.82,5
71792364,2024-02-09T16:03:56.026668,29,58.29,4
71796703,2024-02-05T02:43:04.929691,17,44.31,4
71799842,2024-02-05T03:23:26.339253,9,16.78,2
71800150,2024-02-05T10:44:34.444991,14,64.12,4
71800293,2024-02-04T01:25:21.728252,8,88.22,5
71804571,2024-02-04T21:53:11.867339,25,53.24,5
71814778,2024-02-09T23:25:51.315302,6,33.70,3
71823927,2024-02-03T03:23:14.977989,5,28.76,3
71830012,2024-02-10T18:24:52.540424,1,86.02,3
71830475,2024-02-10T10:37:28.414989,12,71.40,4
71844449,2024-02-07T19:09:39.362169,26,35.76,3
71845891,2024-02-09T09:21:44.304205,21,84.79,4
71849229,2024-02-06T18:11:23.714536,26,28.78,3
71861837,2024-02-08T04:58:04.589879,18,44.68,5
71862162,2024-02-01T12:45:46.711777,14,15.25,1
71867032,2024-02-10T15:46:41.803123,6,92.04,4
71872243,2024-02-03T21:51:41.838213,13,17.95,3
71883135,2024-02-08T18:20:52.983099,6,11.58,3
71890286,2024-02-09T10:06:22.812809,9,4.52,1
71908710,2024-02-05T14:09:39.226364,15,41.56,3
71946092,2024-02-03T12:22:31.107987,29,43.85,2
71967417,2024-02-10T08:15:46.511315,19,45.51,4
71969246,2024-02-01T18:36:13.892896,1,66.55,2
71972149,2024-02-05T01:49:51.837617,18,64.16,5
71972364,2024-02-05T11:38:05.384883,1,93.17,5
71976116,2024-02-10T21:35:16.570698,6,8.49,1
71996489,2024-02-08T00:48:18.819649,30,58.25,4
72008445,2024-02-01T15:50:47.579298,20,41.37,3
72024877,2024-02-09T08:29:44.538041,13,17.07,2
72026227,2024-02-04T04:13:41.303348,30,94.62,4
72027099,2024-02-01T23:42:36.489145,23,54.28,3
72036441,2024-02-05T21:23:17.983527,9,27.31,3
72043424,2024-02-09T21:28:37.666813,25,84.90,4
72059810,2024-02-04T14:04:41.232619,14,82.98,4
72072489,2024-02-01T23:17:03.412611,30,50.00,4
72072544,2024-02-05T13:26:41.890672,15,46.46,2
72084170,2024-02-03T00:14:51.742016,15,4.55,1
72095654,2024-02-01T20:39:39.817797,2,69.09,4
72100889,2024-02-05T18:46:41.434618,5,28.52,2
72102870,2024-02-04T13:10:14.915597,17,13.50,1
72105997,2024-02-07T19:37:26.820408,7,33.10,1
72110065,2024-02-03T18:12:05.273479,25,4.00,1
72123889,2024-02-04T07:49:18.812313,5,14.87,2
72139905,2024-02-10T22:49:04.177749,22,82.77,5
72147702,2024-02-08T11:41:31.222303,26,36.34,4
72177909,2024-02-09T18:54:40.663078,20,43.89,3
72177991,2024-02-09T13:13:07.353833,18,75.27,4
72194231,2024-02-04T02:52:44.628711,28,67.65,5
72208134,2024-02-03T10:16:16.410106,2,29.00,1
72217862,2024-02-07T08:36:29.944661,12,79.14,3
72221769,2024-02-03T03:18:47.569532,11,5.48,1
72222050,2024-02-09T11:37:31.817309,15,50.51,3
72236049,2024-02-05T14:16:56.027726,15,66.92,5
72242181,2024-02-07T07:55:14.037650,4,19.92,1
72242957,2024-02-05T21:30:11.493359,7,37.94,2
72246474,2024-02-08T10:56:59.445895,26,36.13,2
72248433,2024-02-05T13:19:10.182805,3,53.62,2
72250075,2024-02-09T09:14:16.431021,18,28.35,1
72266016,2024-02-05T00:01:25.380350,9,13.36,3
72266696,2024-02-01T10:32:23.388617,2,37.28,1
72272012,2024-02-09T06:49:24.668012,4,70.55,2
72272493,2024-02-09T07:38:31.765519,11,79.50,2
72282368,2024-02-04T00:03:18.733769,6,6.66,2
72286774,2024-02-03T14:38:27.251540,29,69.46,5
72288712,2024-02-05T19:24:17.366064,21,43.45,3
72288871,2024-02-09T17:20:42.384609,18,0.94,1
72289846,2024-02-10T21:48:33.195786,12,56.79,4
72303653,2024-02-09T03:48:09.753869,11,25.36,2
72326378,2024-02-05T07:08:32.131726,22,24.04,2
72331288,2024-02-03T04:39:16.552766,3,59.65,5
72362440,2024-02-02T16:08:28.370539,7,39.98,3
72372248,2024-02-08T08:07:59.025130,14,13.37,3
72402398,2024-02-04T22:43:23.927111,13,11.56,1
72410733,2024-02-05T06:48:45.408442,23,98.76,4
72423833,2024-02-03T04:39:21.869099,3,88.60,4
72434763,2024-02-09T21:57:27.473985,23,78.20,4
72437965,2024-02-10T23:06:58.844989,29,30.00,1
72438617,2024-02-04T07:20:37.837174,16,23.23,3
72438767,2024-02-08T16:28:26.196214,30,53.37,3
72452050,2024-02-05T10:51:07.511537,7,68.28,5
72471539,2024-02-10T08:38:03.658996,5,16.44,1
72473515,2024-02-09T05:51:39.506766,1,35.87,4
72476305,2024-02-01T09:03:29.431732,16,45.35,1
72505023,2024-02-08T16:25:55.018821,18,69.58,4
72505324,2024-02-01T05:50:27.935030,2,56.71,5
72507012,2024-02-08T10:15:00.147615,7,9.32,1
72508450,2024-02-07T08:06:22.487415,3,42.00,2
72514382,2024-02-01T03:10:43.932914,28,63.90,5
72515551,2024-02-01T20:41:30.940860,10,31.04,2
72515769,2024-02-01T03:51:44.765080,6,19.86,1
72522175,2024-02-04T19:03:22.289103,8,6.00,1
72525308,2024-02-05T12:57:23.820068,24,23.60,3
72545406,2024-02-05T03:38:58.230793,12,16.98,1
72549849,2024-02-05T18:45:35.678664,11,85.51,4
72561126,2024-02-09T05:31:07.769865,29,12.99,2
72562664,2024-02-04T01:27:04.409974,23,34.60,3
72601167,2024-02-05T02:32:15.227323,11,47.68,2
72601862,2024-02-03T05:13:24.124639,27,41.23,2
72624262,2024-02-09T20:34:23.088821,27,70.80,3
72638637,2024-02-04T03:18:45.038393,14,57.59,5
72639820,2024-02-03T07:20:59.090539,25,58.52,4
72642211,2024-02-09T05:53:14.084048,10,16.50,1
72647504,2024-02-08T19:46:05.890083,21,42.96,2
72650483,2024-02-03T17:15:20.853314,19,83.75,4
72656420,2024-02-07T17:24:09.276982,15,87.27,5
72670682,2024-02-10T14:06:58.498860,5,50.09,2
72697659,2024-02-01T22:30:04.641456,14,26.59,2
72711704,2024-02-10T10:04:42.117450,26,53.75,3
72720719,2024-02-01T00:37:14.665342,10,76.45,4
72736177,2024-02-01T03:36:54.435201,28,138.30,5
72745335,2024-02-06T07:30:25.004354,11,36.07,2
72750448,2024-02-09T14:26:55.404083,17,46.57,3
72757364,2024-02-02T23:55:37.963003,14,6.83,1
72772093,2024-02-03T12:32:36.909382,7,63.03,4
72772313,2024-02-03T05:48:13.540131,4,55.77,3
72777148,2024-02-08T02:30:20.999877,10,34.05,3
72790490,2024-02-08T17:57:00.700174,14,30.57,2
72815199,2024-02-08T18:33:25.855964,15,17.90,2
72830106,2024-02-05T01:05:00.451522,17,32.78,3
72863998,2024-02-08T02:39:40.704130,20,69.91,5
72900223,2024-02-04T22:37:43.673517,28,54.35,4
72927759,2024-02-03T06:13:20.837904,17,123.84,4
72932012,2024-02-09T02:20:14.946124,11,19.92,1
72949504,2024-02-05T04:11:37.727896,26,5.72,1
72962746,2024-02-04T11:37:03.626165,8,31.97,3
72963481,2024-02-04T05:38:40.785014,10,18.49,2
72979832,2024-02-10T14:46:00.223135,4,68.53,4
72983129,2024-02-07T23:14:10.368507,8,103.73,5
73011366,2024-02-09T02:16:27.623938,29,52.94,3
73015450,2024-02-08T19:42:09.702294,7,76.57,3
73021312,2024-02-01T00:43:53.915373,1,22.20,2
73022657,2024-02-10T12:14:45.811139,22,6.00,1
73024661,2024-02-08T19:36:08.294125,21,12.03,2
73031182,2024-02-06T16:01:24.139327,29,50.13,2
73032427,2024-02-03T18:07:49.188079,30,15.44,2
73061545,2024-02-10T03:20:25.935342,17,55.92,3
73062150,2024-02-06T11:22:22.759461,25,65.14,4
73085737,2024-02-10T20:07:12.790376,11,13.50,1
73089064,2024-02-04T23:16:22.364578,16,6.64,1
73142447,2024-02-05T16:38:03.267893,18,138.33,5
73147186,2024-02-05T21:36:49.665861,25,41.68,4
73147349,2024-02-07T20:45:29.226437,7,6.00,1
73148748,2024-02-04T17:08:21.991534,11,24.73,3
73154486,2024-02-01T11:39:27.685619,4,60.55,4
73154809,2024-02-09T09:18:10.637385,26,172.30,5
73156191,2024-02-05T18:55:22.832390,10,56.04,2
73161926,2024-02-04T19:28:45.308916,6,81.98,5
73163796,2024-02-05T08:49:58.164725,6,73.60,5
73185606,2024-02-09T20:06:08.706982,29,6.00,1
73186923,2024-02-08T20:10:10.645376,4,11.02,1
73190892,2024-02-09T15:49:20.774585,7,41.37,4
73216233,2024-02-06T20:05:30.094706,27,11.13,1
73241890,2024-02-04T22:06:32.171472,28,47.54,4
73247081,2024-02-03T14:46:00.350465,15,78.24,5
73259328,2024-02-06T23:37:39.776180,19,64.99,5
73278028,2024-02-10T05:44:59.290794,25,23.43,2
73279327,2024-02-10T04:22:21.613809,18,16.50,1
73282960,2024-02-03T00:39:50.004304,25,29.22,4
73302584,2024-02-08T12:21:07.949248,16,15.50,3
73309800,2024-02-03T02:28:02.029324,7,64.20,4
73325287,2024-02-01T01:42:41.502049,23,80.02,4
73331500,2024-02-09T01:34:35.031771,30,2.00,1
73362762,2024-02-10T12:09:33.786092,9,17.34,3
73374882,2024-02-01T21:06:09.567838,30,47.54,2
73376433,2024-02-10T11:54:18.339527,2,29.00,1
73388407,2024-02-10T02:33:50.093439,7,30.34,3
73400634,2024-02-06T11:31:00.528145,18,26.48,1
73406562,2024-02-01T09:52:26.328625,22,18.90,1
73414559,2024-02-05T00:42:25.561552,4,34.52,4
73421072,2024-02-05T13:27:40.225189,5,14.90,1
73422602,2024-02-01T18:08:48.665164,12,55.46,3
73428660,2024-02-05T11:43:08.547053,22,82.35,5
73433429,2024-02-03T02:37:17.577816,3,48.29,2
73437104,2024-02-05T18:23:31.275700,9,28.78,3
73437457,2024-02-10T02:29:40.283432,20,49.22,2
73440686,2024-02-10T17:41:14.042952,24,22.57,2
73446070,2024-02-10T16:28:53.514225,28,7.51,3
73449605,2024-02-08T06:44:29.959441,3,41.56,2
73462073,2024-02-04T16:21:41.275991,15,1.88,1
73465935,2024-02-04T05:39:19.380028,28,32.32,3
73475487,2024-02-03T00:04:02.300543,28,7.45,1
73506473,2024-02-10T14:54:39.187799,13,33.10,1
73525651,2024-02-04T04:02:29.675119,1,38.91,3
73536601,2024-02-05T15:43:53.301083,3,62.80,4
73543520,2024-02-03T03:20:51.399795,28,42.96,2
73544359,2024-02-09T07:02:34.031427,30,23.18,2
73553705,2024-02-10T14:07:33.712360,9,7.68,1
73562855,2024-02-01T12:15:26.151442,7,106.38,4
73573336,2024-02-03T10:35:03.367892,18,41.45,4
73576690,2024-02-03T04:36:27.263105,10,96.94,4
73597932,2024-02-09T23:06:04.039917,23,13.26,1
73598258,2024-02-10T10:11:02.159987,25,58.41,4
73605377,2024-02-05T18:17:53.336962,24,15.26,2
73609756,2024-02-09T08:51:48.378900,12,48.86,2
73613197,2024-02-05T14:18:33.107794,13,48.23,3
73613393,2024-02-01T21:36:18.352303,20,61.03,3
73618581,2024-02-05T04:38:22.718206,19,76.41,3
73644564,2024-02-05T23:19:49.247762,18,50.33,3
73656068,2024-02-06T15:31:47.690631,3,0.96,1
73664526,2024-02-09T07:35:58.120070,3,3.84,1
73665805,2024-02-05T12:03:09.238738,8,2.62,1
73670056,2024-02-08T18:50:27.830238,15,46.60,1
73676015,2024-02-01T11:55:55.926064,6,5.76,1
73677089,2024-02-09T13:36:09.994879,7,70.68,4
73711482,2024-02-03T04:26:48.138289,26,2.00,1
73721347,2024-02-08T17:33:10.729277,21,113.47,5
73726250,2024-02-06T03:38:16.943794,13,44.44,3
73730826,2024-02-01T18:39:49.790939,25,63.87,4
73736965,2024-02-03T20:22:25.669431,1,63.11,3
73744325,2024-02-01T22:40:49.636003,15,118.49,5
73757880,2024-02-01T04:16:26.765740,17,3.84,1
73761816,2024-02-09T06:32:51.807057,6,71.67,5
73763210,2024-02-01T19:08:23.176598,22,76.64,5
73777864,2024-02-05T16:40:46.745227,23,15.32,2
73779863,2024-02-01T20:53:20.167401,23,20.65,3
73780426,2024-02-03T10:21:28.842915,28,89.93,5
73799826,2024-02-01T01:03:24.540897,24,30.94,3
73836668,2024-02-09T10:02:45.031342,24,49.60,2
73854128,2024-02-05T05:29:59.365180,15,85.41,4
73880860,2024-02-09T01:16:18.499099,10,16.11,4
73886357,2024-02-08T23:40:19.396001,5,39.10,2
73886775,2024-02-08T13:22:20.616460,16,49.50,1
73887705,2024-02-09T04:18:50.918909,14,71.16,5
73891962,2024-02-03T21:45:02.956668,12,1.88,1
73892130,2024-02-04T11:02:25.299826,30,85.35,4
73905705,2024-02-01T23:27:02.302191,5,46.83,3
73932722,2024-02-10T20:33:49.323310,2,22.74,3
73933127,2024-02-10T23:01:50.462439,23,66.18,2
73933376,2024-02-03T20:58:28.684559,9,49.81,3
73937918,2024-02-04T17:33:18.678671,24,36.28,1
73956894,2024-02-10T10:13:37.990541,14,33.14,4
73958907,2024-02-08T00:56:07.245290,12,93.44,5
73967791,2024-02-05T16:30:30.023555,12,33.43,5
73976716,2024-02-09T02:40:16.737815,5,5.68,2
73988060,2024-02-10T00:11:28.957947,8,55.77,3
73997198,2024-02-08T04:57:57.277770,5,30.44,4
74003675,2024-02-03T04:53:39.983098,26,26.48,1
74020800,2024-02-04T13:07:41.628674,6,40.78,2
74023226,2024-02-04T02:25:03.727065,19,63.96,5
74028412,2024-02-05T08:23:45.689735,27,14.97,3
74055516,2024-02-03T20:38:58.482165,23,18.72,3
74056115,2024-02-10T01:15:39.653661,26,51.17,5
74058552,2024-02-05T18:51:54.134548,22,19.71,3
74081318,2024-02-08T17:53:44.293813,15,51.25,4
74082107,2024-02-03T08:55:13.800770,5,32.65,3
74091645,2024-02-10T11:40:42.414882,7,59.06,4
74096830,2024-02-03T02:43:53.846018,19,41.64,2
74104114,2024-02-01T11:03:51.735824,21,9.60,1
74108274,2024-02-09T22:14:47.084092,13,56.15,5
74129941,2024-02-09T01:01:09.491116,23,75.18,3
74139748,2024-02-05T11:29:34.318221,16,89.98,4
74142270,2024-02-04T20:11:11.950536,19,60.22,3
74143767,2024-02-04T12:41:30.563239,22,34.73,3
74149854,2024-02-05T11:06:00.897655,14,56.69,3
74156741,2024-02-01T01:03:45.520263,30,113.44,4
74157101,2024-02-03T01:19:36.412976,18,9.90,1
74237289,2024-02-09T10:33:41.528287,23,43.13,4
74238672,2024-02-03T10:53:50.983473,11,41.83,3
74239548,2024-02-03T17:23:42.497918,13,34.36,3
74249384,2024-02-05T06:12:12.404250,10,105.06,5
74264429,2024-02-03T14:19:19.991698,28,58.62,3
74298236,2024-02-03T02:30:11.875199,28,3.05,1
74312439,2024-02-08T00:43:13.667194,23,17.55,2
74323644,2024-02-05T19:02:56.832717,22,22.04,1
74336970,2024-02-03T00:21:27.849029,14,22.88,2
74353308,2024-02-03T18:02:44.351182,18,3.41,1
74355890,2024-02-08T16:39:28.877923,27,95.22,5
74356879,2024-02-10T15:25:27.990378,16,75.64,5
74359456,2024-02-08T02:10:22.504013,7,40.61,3
74361450,2024-02-04T10:56:50.999651,9,57.17,2
74367523,2024-02-04T06:47:36.670687,27,27.97,2
74411062,2024-02-05T14:57:50.427616,1,30.46,2
74418851,2024-02-01T03:08:52.550849,18,57.27,5
74424808,2024-02-04T04:11:45.640366,8,1.92,1
74427717,2024-02-04T18:47:10.535304,28,34.16,2
74436370,2024-02-04T15:07:02.019957,23,6.60,1
74438873,2024-02-01T17:39:20.203304,17,19.92,1
74474410,2024-02-05T18:57:22.485965,19,60.35,4
74475834,2024-02-03T01:35:03.007263,10,52.46,4
74501460,2024-02-03T22:03:30.407669,7,3.76,1
74513791,2024-02-02T00:51:32.429862,18,54.23,2
74513853,2024-02-01T20:26:42.621845,22,8.02,2
74520100,2024-02-09T21:53:24.928734,29,48.04,3
74522153,2024-02-01T23:06:12.289795,28,74.96,5
74532275,2024-02-09T16:58:07.936671,20,50.59,2
74541496,2024-02-09T23:52:36.868262,29,27.00,4
74551360,2024-02-04T05:05:43.385566,6,16.98,1
74557930,2024-02-09T21:29:31.401484,6,40.31,5
74560135,2024-02-09T05:50:09.849894,5,27.21,1
74563309,2024-02-05T13:15:28.073393,4,29.36,3
74575179,2024-02-04T00:21:48.618035,7,94.12,5
74585081,2024-02-09T14:15:04.386159,5,25.70,4
74612205,2024-02-09T20:37:08.878869,24,80.07,4
74644397,2024-02-10T02:58:52.304888,13,41.32,2
74647943,2024-02-03T00:15:43.161381,14,85.21,3
74655705,2024-02-01T21:10:55.321131,7,18.71,2
74669161,2024-02-09T18:36:36.387765,3,35.55,2
74675502,2024-02-08T06:53:29.349329,24,52.77,3
74687163,2024-02-05T11:10:18.699129,10,34.72,2
74688870,2024-02-10T01:19:53.444804,2,13.64,2
74691498,2024-02-04T06:02:52.308697,11,48.56,3
74691834,2024-02-08T19:13:29.346776,22,23.85,2
74706216,2024-02-01T20:43:43.079582,4,66.50,4
74709962,2024-02-10T01:50:23.791871,8,87.69,4
74710401,2024-02-05T03:52:46.994675,19,34.59,3
74711006,2024-02-08T01:24:52.738451,14,54.20,2
